date,total_asset,cash,market_value,benchmark,positions,daily_return
2025-03-10,170301.055398919,2396.0553989189993,167905.0,95.9043885387323,5,0.011408714621508054
2025-03-11,172172.055398919,2396.0553989189993,169776.0,96.21245038544347,5,0.010986426335511057
2025-03-12,171226.908974749,799.9089747490102,170427.0,95.86606388743782,5,-0.005489546035679971
2025-03-13,169983.908974749,799.9089747490102,169184.0,95.48403790478888,5,-0.007259373000673031
2025-03-14,172329.908974749,799.9089747490102,171530.0,97.80255725507618,5,0.013801306336286734
2025-03-17,174868.908974749,799.9089747490102,174069.0,97.5640656352372,5,0.01473336819537252
2025-03-18,175526.908974749,799.9089747490102,174727.0,97.83087355794345,5,0.0037628186957752163
2025-03-19,174771.480649509,518.4806495090088,174253.0,97.8906795424476,5,-0.004303775014625755
2025-03-20,176237.480649509,518.4806495090088,175719.0,97.0319144261799,5,0.00838809624174286
2025-03-21,173444.480649509,518.4806495090088,172926.0,95.56019899525946,5,-0.015847934217549042
2025-03-24,165685.480649509,518.4806495090088,165167.0,96.05207270454868,5,-0.04473477605597109
2025-03-25,168280.480649509,518.4806495090088,167762.0,95.98982565945252,5,0.01566220522056172
2025-03-26,173560.36563570902,641.3656357090113,172919.0,95.67395241884694,5,0.031375504549436384
2025-03-27,174376.36563570902,641.3656357090113,173735.0,95.99251082610373,5,0.004701534229956117
2025-03-28,168156.36563570902,641.3656357090113,167515.0,95.5716719800419,5,-0.03566997154301432
2025-03-31,166535.36563570902,641.3656357090113,165894.0,94.89159249910901,5,-0.00963983726617701
